centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
m-FA100-35_7,4905568.996,6443593.879,,,,,,,,,,,,,,,,,20,,,,
m-FA100-35_6,4847070.206,6325816.139,,,,,,,,,,,,,,,,,-9,,,,
m-FA50-35_1,4913235.441,6341100.389,,,,,,,,,,,,,,,,,5,,,,
m-FA50-35_2,5008622.434,6373580.019,,,,,,,,,,,,,,,,,24,,,,
A100-30_23,5486064.027,6557535.131,,,,,-11,,,,,,,,,,,-19,-16,,-21,,-20
A100-30_24,5464511.853,6525258.617,,,,,-8,,,,,,,,,,,-17,-14,,-20,,-19
A100-30_25,5430795.525,6487808.06,,,,,-5,,,,,,,,,,,-14,-11,,-18,,-17
AF100-15_3,5498237.314,6620565.338,,,,,32,,,,8,8,,,,,,,26,16,19,,
AF100-15_4,5469641.365,6537759.255,,,,,-7,,,,,,,,,,,-15,-12,,-16,,-16
AF100-15_5,5510409.012,6717364.89,,,,,35,,,,10,11,,,,,,,28,18,20,,
AF100-15_6,5446320.58,6573642.325,,,,,4,,,,,,,,,,,-7,-3,,-8,,-7
F100-35_39,5262603.219,6195759.947,,,,,,,,,,,,-46,,,-20,-29,,,-23,,
F100-35_23,5288562.567,6226299.973,,,,,,,,,,,,-44,,,-21,-28,,,-23,,
F70-30_1,5493120.647,6636610.875,,,,,21,,,,-9,-8,,,,,,,12,2,6,,
F70-30_2,5459481.951,6562743.203,,,,,-28,,,,,,,,,,,-38,-34,,-39,,-38
F70-30_3,5505047.928,6686118.47,,,,,24,,,,-6,-6,,,,,,,15,5,8,,
FA100-30_28,5554593.277,6817879.327,,,,,23,,,,0,1,,,,,,,20,12,16,,
FA100-50_13,5292670.384,6263495.037,,,,,,,,,,,,-38,,,-24,-27,,,-25,,
FA100-50_14,5283372.362,6232336.205,,,,,,,,,,,,-38,,,-21,-25,,,-23,,
FArA100-50_1,5265724.133,6210990.876,,,,,,,,,,,,-13,,,3,8,,,3,,
FArL100-40_6,5552783.446,6834422.555,,,,,30,,,,4,6,,,,,,,25,23,31,,
FArL100-35_1,5359898.085,6899996.886,,,,,-13,,,,-32,-24,,,,,,,-18,-19,-15,,
FL100-35_33,5381854.763,6648584.395,,,,,-17,,,,,,,,,,,-21,-19,,-13,,-11
FL100-35_37,5372035.255,6853764.116,,,,,-21,,,,-35,-28,,,,,,,-25,-25,-22,,
FL100-40_19,5457926.5,6895595.941,,,,,-13,,,,-28,-20,,,,,,,-15,-17,-12,,
FL100-40_20,5352670.991,6386297.369,,,,,,,,,,,,-35,,,,-17,,,-18,,-11
FL100-40_21,5464240.852,6637378.837,,,,,19,,,,,,,,,,,13,17,,18,,20
FL100-35_38,5375552.152,6523658.473,,,,,-20,,,,,,,,,,,-23,-22,,-17,,-16
FL100-35_34,5406485.075,6486027.702,,,,,-23,,,,,,,,,,,-27,-26,,-23,,-22
FL100-35_35,5359745.507,6579209.84,,,,,8,,,,,,,,,,,1,3,,5,,7
FL100-35_26,5341939.857,6264349.857,,,,,,,,,,,,-37,,,-19,-24,,,-21,,
FL100-35_36,5480057.075,6901721.444,,,,,43,,,,17,28,,,,,,,38,30,36,,
FL100-50_2,5324257.615,6825264.611,,,,,1,,,,-20,-12,,,,,,,-5,-9,-5,,
FL100-55_24,5333308.751,6680588.454,,,,,13,,,,,,,,,,,4,7,,7,,9
FL100-40_2,5352791.315,6888471.115,,,,,-11,,,,-28,-21,,,,,,,-15,-18,-14,,
FL100-60_3,5396797.231,6455914.082,,,,,,,,,,,,,,,,-20,-19,,-20,,-14
FL100-55_19,5365543.948,6426973.137,,,,,,,,,,,,-29,,,,-10,,,-11,,-4
FL100-40_22,5465641.65,6633060.291,,,,,13,,,,,,,,,,,7,11,,13,,15
FL100-55_20,5344989.317,6503181.462,,,,,-21,,,,,,,,,,,-25,-24,,-19,,-17
FL100-55_21,5507002.004,6748303.96,,,,,14,,,,-6,-4,,,,,,,10,7,12,,
FL100-40_23,5566601.433,6887689.927,,,,,43,,,,16,18,,,,,,,39,31,37,,
FL100-55_22,5423877.088,6524136.871,,,,,-23,,,,,,,,,,,-28,-27,,-24,,-22
FL100-55_23,5355733.869,6605045.094,,,,,20,,,,,,,,,,,12,13,,14,,16
FL100-55_17,5424465.87,6359115.056,,,,,,,,,,,,-33,,,-17,-19,,,-19,,
FL100-55_18,5426693.987,6332165.829,,,,,,,,,,,,-33,,,-15,-19,,,-17,,
FL100-55_3,5314039.882,6664280.105,,,,,8,,,,,,,,,,,0,3,,3,,6
FL100-55_25,5354040.868,6400031.042,,,,,,,,,,,,-35,,,,-18,,,-19,,-12
FL100-55_26,5395582.477,6417820.279,,,,,,,,,,,,-35,,,,-17,,,-18,,-11
FL100-55_27,5332215.7,6520539.513,,,,,-20,,,,,,,,,,,-24,-23,,-18,,-16
FL100-55_28,5424916.672,6548142.089,,,,,-20,,,,,,,,,,,-25,-23,,-21,,-20
FL100-55_29,5390324.061,6591930.607,,,,,21,,,,,,,,,,,13,15,,15,,17
FL100-55_5,5336876.194,6299487.112,,,,,,,,,,,,-41,,,-22,-27,,,-24,,
FL100-60_4,5365750.296,6339373.72,,,,,,,,,,,,-39,,,-22,-27,,,-24,,
FL80-35_4,5358544.402,6797691.217,,,,,-5,,,,-30,-23,,,,,,,-11,-20,-16,,
FL80-35_5,5480989.667,6583743.799,,,,,-27,,,,,,,,,,,-34,-31,,-30,,-30
FL80-40_18,5441981.58,6284391.263,,,,,,,,,,,,-47,,,-32,-37,,,-33,,
FL80-40_19,5423405.264,6319298.472,,,,,,,,,,,,-34,,,-22,-22,,,-23,,
m-FArA100-40_3,5434503.411,6449358.06,,,,,,,,,,,,,,,,,-25,,,,
m-FArA100-35_3,5532461.929,6617444.311,,,,,,,,,,,,,,,,,13,,,,
m-FL100-35_41,5315872.752,6769000.937,,,,,,,,,,,,,,,,,16,,,,
m-FL100-35_42,5453992.114,6565976.41,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-35_27,5295726.549,6463978.944,,,,,,,,,,,,,,,,,-19,,,,
m-FL80-40_67,5398545.042,6419395.526,,,,,,,,,,,,-36,,,,,,,,,
m-FL80-35_28,5382613.114,6547223.198,,,,,,,,,,,,,,,,,-15,,,,
m-FL80-35_29,5386053.381,6487691.731,,,,,,,,,,,,,,,,,-29,,,,
m-FL80-35_30,5393912.586,6593378.494,,,,,,,,,,,,,,,,,19,,,,
m-FL80-40_4,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_5,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_10,5367964.271,6848630.113,,,,,,,,,,,,,,,,,-24,,,,
m-FL80-40_6,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_7,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-35_6,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FL80-40_8,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_9,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-35_7,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FL80-40_10,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-35_13,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-40_11,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_11,5367964.271,6848630.113,,,,,,,,,,,,,,,,,-24,,,,
m-FL80-40_12,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-35_14,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-40_13,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_14,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_15,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_12,5367964.271,6848630.113,,,,,,,,,,,,,,,,,-24,,,,
m-FL80-40_16,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_38,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_39,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_40,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_15,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_41,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_16,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL100-35_17,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_42,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_43,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_44,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_18,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_45,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_19,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_46,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_47,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_48,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-35_15,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-40_49,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_20,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_50,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_51,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_52,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_53,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-35_16,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-40_54,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_55,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_56,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_57,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_21,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL100-35_22,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_58,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_59,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_60,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-35_17,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-40_61,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_23,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-35_18,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL100-35_25,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL100-35_24,5434112.023,6796279.796,,,,,,,,,,,,,,,,,27,,,,
m-FL80-40_62,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_63,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_64,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL80-40_65,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_26,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL100-35_32,5416357.551,6683276.767,,,,,,,,,,,,,,,,,2,,,,
m-FL100-35_27,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL80-40_66,5481989.58,6808870.836,,,,,,,,,,,,,,,,,21,,,,
m-FL100-35_28,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL100-35_33,5416357.551,6683276.767,,,,,,,,,,,,,,,,,2,,,,
m-FL80-35_19,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL100-35_34,5416357.551,6683276.767,,,,,,,,,,,,,,,,,2,,,,
m-FL100-35_35,5416357.551,6683276.767,,,,,,,,,,,,,,,,,2,,,,
m-FL100-35_29,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL80-35_20,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-35_21,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-35_22,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL100-35_30,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL80-35_23,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL100-35_36,5416357.551,6683276.767,,,,,,,,,,,,,,,,,2,,,,
m-FL80-35_24,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-35_25,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL80-35_26,5406394.274,6781958.283,,,,,,,,,,,,,,,,,28,,,,
m-FL100-35_31,5454840.42,6724483.345,,,,,,,,,,,,,,,,,18,,,,
m-FL100-35_37,5416357.551,6683276.767,,,,,,,,,,,,,,,,,2,,,,
m-FL80-35_8,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FAr80-40_1,5332168.081,6900650.415,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-40_17,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_18,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_19,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_20,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_21,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FAr80-40_2,5332168.081,6900650.415,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-40_22,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_23,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_38,5437786.729,6872447.075,,,,,,,,,,,,,,,,,-25,,,,
m-FAr80-40_3,5332168.081,6900650.415,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-35_9,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FL100-35_39,5437786.729,6872447.075,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-40_24,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FAr80-40_4,5332168.081,6900650.415,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-40_25,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_40,5437786.729,6872447.075,,,,,,,,,,,,,,,,,-25,,,,
m-FL80-40_26,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_13,5367964.271,6848630.113,,,,,,,,,,,,,,,,,-24,,,,
m-FL80-40_27,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_28,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_29,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_30,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_31,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_32,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL100-35_14,5367964.271,6848630.113,,,,,,,,,,,,,,,,,-24,,,,
m-FL80-40_33,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-35_10,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FL80-35_11,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FL80-40_34,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_35,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_36,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-40_37,5556071.529,6859746.548,,,,,,,,,,,,,,,,,29,,,,
m-FL80-35_12,5451293.961,6838959.877,,,,,,,,,,,,,,,,,24,,,,
m-FAr80-40_5,5332168.081,6900650.415,,,,,,,,,,,,,,,,,-25,,,,
m-FAr80-40_6,5332168.081,6900650.415,,,,,,,,,,,,,,,,,-25,,,,
A80-15_21,5165440.722,6930982.752,,,,,,,,,,,,,,,,,16,-1,-2,19,
A80-15_31,5131396.47,6985877.802,,,,,,,,,,,,,,,,,16,-2,-3,17,
A80-15_1,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
A80-15_12,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
A80-30_9,5046980.121,6948258.664,,,,,,,,,,,,,,,,,29,15,16,31,
F100-35_15,5189957.391,6835853.303,,,,,,,,,-25,-19,,,,,,,-8,-11,-7,19,
F100-35_16,5231283.628,6758940.292,,,,,,,,,-23,-16,,,,,,,-4,-8,-3,25,
F100-35_17,5304559.165,6873057.263,,,,,,,,,-23,-15,,,,,,,-6,-6,-1,26,
F100-35_40,5136364.75,6816572.787,,,,,,,,,,,,,,,,,1,-4,-9,19,
F100-40_3,5137404.279,6768129.436,,,,,,,,,,,,,,,,,34,24,20,46,
F100-50_5,5215856.81,6931654.717,,,,,,,,,-34,-29,,,,,,,-22,-22,-19,1,
F100-50_9,5280557.477,6803712.578,,,,,,,,,-18,-11,,,,,,,1,-2,2,31,
F100-50_7,5292263.507,6973448.467,,,,,,,,,-31,-25,,,,,,,-17,-17,-14,8,
F100-40_5,5256336.915,7082169.687,,,,,,,,,-27,-20,,,,,,,-12,-11,-6,19,
F100-55_1,5052485.91,6915968.245,,,,,,,,,,,,,,,,,11,6,1,31,
F100-55_6,5154199.31,6743830.79,,,,,,,,,,,,,,,,,32,22,19,44,
FA100-30_4,5306277.573,7158127.544,,,,,,,,,-14,-7,,,,,,,4,1,7,35,
FA100-40_1,5239725.933,6866807.467,,,,,,,,,-15,-9,,,,,,,3,-1,3,30,
FA100-30_5,5272917.428,6778135.312,,,,,,,,,-15,-8,,,,,,,5,-1,4,33,
FA100-50_6,5035557.03,6809938.511,,,,,,,,,,,,,,,,,11,3,-1,27,
FA100-40_3,5288502.573,6921633.617,,,,,,,,,-20,-15,,,,,,,-6,-9,-5,16,
FA100-30_18,5151303.799,7115634.682,,,,,,,,,,,,,,,,,48,37,35,51,
FA100-30_22,5182219.531,7106958.918,,,,,,,,,-12,-5,,,,,,,10,3,8,38,
FA100-50_18,5090567.119,6903522.351,,,,,,,,,,,,,,,,,21,13,8,34,
FA100-30_29,5128403.501,7080109.535,,,,,,,,,,,,,,,,,1,-6,-10,17,
FAr100-40_11,5101588.209,7106652.185,,,,,,,,,,,,,,,,,37,40,33,66,
FAr100-40_3,5253096.911,7092799.693,,,,,,,,,-30,-22,,,,,,,-13,-13,-8,17,
FAr100-45_7,5028613.369,6944769.642,,,,,,,,,,,,,,,,,-11,-14,-17,1,
FAr100-45_2,5062707.295,7044422.676,,,,,,,,,,,,,,,,,33,26,22,53,
FL100-40_3,5326060.598,6940574.024,,,,,,,,,-34,-28,,,,,,,-22,-21,-17,2,
FL80-35_1,5322959.259,6919271.091,,,,,,,,,-35,-30,,,,,,,-20,-24,-20,3,
FL80-30_1,5328220.607,6956260.051,,,,,,,,,-38,-34,,,,,,,-24,-28,-24,-2,
m-A80-15_1,5133933.556,6891774.126,,,,,,,,,,,,,,,,,37,,,,
m-FA100-30_4,5282164.243,6891971.046,,,,,,,,,,,,,,,,,21,,,,
m-FA80-40_1,5013072.835,6816441.666,,,,,,,,,,,,,,,,,-8,,,,
m-FA80-40_6,5234599.277,6709429.339,,,,,,,,,,,,,,,,,-2,,,,
m-FA80-40_2,5144131.535,6891239.058,,,,,,,,,,,,,,,,,23,,,,
m-FA80-40_4,5154174.302,6734820.199,,,,,,,,,,,,,,,,,26,,,,
m-FL100-30_4,5251304.068,6691195.398,,,,,,,,,,,,,,,,,-3,,,,
m-FL100-35_5,5298195.339,6703561.643,,,,,,,,,,,,,,,,,12,,,,
m-FL80-35_1,5284565.127,6733324.046,,,,,,,,,,,,,,,,,10,,,,
A80-15_32,5131396.47,6985877.802,,,,,,,,,,,,,,,,,16,-2,-3,17,
A80-15_33,5131396.47,6985877.802,,,,,,,,,,,,,,,,,16,-2,-3,17,
FA100-50_19,5090567.119,6903522.351,,,,,,,,,,,,,,,,,21,13,8,34,
A80-15_2,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
F100-50_6,5215856.81,6931654.717,,,,,,,,,-34,-29,,,,,,,-22,-22,-19,1,
A80-15_3,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
F100-50_8,5292263.507,6973448.467,,,,,,,,,-31,-25,,,,,,,-17,-17,-14,8,
A80-15_4,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
F100-40_6,5256336.915,7082169.687,,,,,,,,,-27,-20,,,,,,,-12,-11,-6,19,
A80-15_5,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
F100-55_2,5052485.91,6915968.245,,,,,,,,,,,,,,,,,11,6,1,31,
A80-15_6,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
FA100-40_2,5239725.933,6866807.467,,,,,,,,,-15,-9,,,,,,,3,-1,3,30,
A80-15_7,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
FA100-40_4,5288502.573,6921633.617,,,,,,,,,-20,-15,,,,,,,-6,-9,-5,16,
A80-15_8,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
FA100-30_19,5151303.799,7115634.682,,,,,,,,,,,,,,,,,48,37,35,51,
A80-15_9,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
FA100-30_23,5182219.531,7106958.918,,,,,,,,,-12,-5,,,,,,,10,3,8,38,
A80-15_10,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
FA100-50_20,5090567.119,6903522.351,,,,,,,,,,,,,,,,,21,13,8,34,
A80-15_11,5223885.277,7007919.989,,,,,,,,,-10,-9,,,,,,,6,-6,-4,20,
FAr100-40_4,5253096.911,7092799.693,,,,,,,,,-30,-22,,,,,,,-13,-13,-8,17,
FAr100-40_12,5101588.209,7106652.185,,,,,,,,,,,,,,,,,37,40,33,66,
FA100-30_20,5151303.799,7115634.682,,,,,,,,,,,,,,,,,48,37,35,51,
A80-15_13,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
F100-40_7,5256336.915,7082169.687,,,,,,,,,-27,-20,,,,,,,-12,-11,-6,19,
A80-15_14,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
A80-15_15,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
A80-15_16,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
FA100-30_24,5182219.531,7106958.918,,,,,,,,,-12,-5,,,,,,,10,3,8,38,
A80-15_17,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
A80-15_18,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
A80-15_19,5252141.996,7131029.776,,,,,,,,,4,7,,,,,,,29,9,13,47,
FAr100-45_3,5062707.295,7044422.676,,,,,,,,,,,,,,,,,33,26,22,53,
F100-40_4,5137404.279,6768129.436,,,,,,,,,,,,,,,,,34,24,20,46,
FA100-50_7,5035557.03,6809938.511,,,,,,,,,,,,,,,,,11,3,-1,27,
FAr100-45_4,5062707.295,7044422.676,,,,,,,,,,,,,,,,,33,26,22,53,
F100-40_8,5256336.915,7082169.687,,,,,,,,,-27,-20,,,,,,,-12,-11,-6,19,
FAr100-40_5,5253096.911,7092799.693,,,,,,,,,-30,-22,,,,,,,-13,-13,-8,17,
F100-55_3,5052485.91,6915968.245,,,,,,,,,,,,,,,,,11,6,1,31,
FA100-50_8,5035557.03,6809938.511,,,,,,,,,,,,,,,,,11,3,-1,27,
F100-55_4,5052485.91,6915968.245,,,,,,,,,,,,,,,,,11,6,1,31,
FA100-50_21,5090567.119,6903522.351,,,,,,,,,,,,,,,,,21,13,8,34,
F100-55_5,5052485.91,6915968.245,,,,,,,,,,,,,,,,,11,6,1,31,
FAr100-40_13,5101588.209,7106652.185,,,,,,,,,,,,,,,,,37,40,33,66,
FAr100-40_6,5253096.911,7092799.693,,,,,,,,,-30,-22,,,,,,,-13,-13,-8,17,
FA100-50_9,5035557.03,6809938.511,,,,,,,,,,,,,,,,,11,3,-1,27,
FA100-50_22,5090567.119,6903522.351,,,,,,,,,,,,,,,,,21,13,8,34,
FA100-50_10,5035557.03,6809938.511,,,,,,,,,,,,,,,,,11,3,-1,27,
FA100-30_21,5151303.799,7115634.682,,,,,,,,,,,,,,,,,48,37,35,51,
FAr100-40_7,5253096.911,7092799.693,,,,,,,,,-30,-22,,,,,,,-13,-13,-8,17,
FA100-30_30,5128403.501,7080109.535,,,,,,,,,,,,,,,,,1,-6,-10,17,
FAr100-40_14,5101588.209,7106652.185,,,,,,,,,,,,,,,,,37,40,33,66,
m-A80-15_2,5133933.556,6891774.126,,,,,,,,,,,,,,,,,37,,,,
m-FA80-40_3,5144131.535,6891239.058,,,,,,,,,,,,,,,,,23,,,,
FAr100-45_5,5062707.295,7044422.676,,,,,,,,,,,,,,,,,33,26,22,53,
A80-30_10,4979075.42,6982929.864,,,,,,,,,,,,,,,,,49,28,32,42,
F100-65_1,4922866.991,6927944.223,,,,,,,,,,,,,,,,,-6,-16,-20,10,
F100-65_2,4944688.003,7019830.73,,,,,,,,,,,,,,,,,49,38,35,60,
F100-55_30,5018259.131,7025819.73,,,,,,,,,,,,,,,,,53,38,37,60,
FA70-50_1,4969321.491,6975448.546,,,,,,,,,,,,,,,,,49,24,27,43,
FL100-45_4,4986538.59,6928160.439,,,,,,,,,,,,,,,,,-6,-7,-10,8,
m-A100-15_13,4949561.602,7069759.208,,,,,,,,,,,,,,,,,50,,,,
m-A80-30_6,4903952.327,7078118.984,,,,,,,,,,,,,,,,,50,,,,
m-FA80-40_7,5002118.123,6963603.146,,,,,,,,,,,,,,,,,2,,,,
m-FA80-40_5,4910945.895,7047772.504,,,,,,,,,,,,,,,,,54,,,,
m-FL100-55_1,4947581.181,6897215.433,,,,,,,,,,,,,,,,,-12,,,,
m-FL100-55_9,4968097.486,7027716.558,,,,,,,,,,,,,,,,,52,,,,
A80-30_11,4979075.42,6982929.864,,,,,,,,,,,,,,,,,49,28,32,42,
A80-30_12,4979075.42,6982929.864,,,,,,,,,,,,,,,,,49,28,32,42,
F100-55_31,5018259.131,7025819.73,,,,,,,,,,,,,,,,,53,38,37,60,
