centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
FAr100-45_7,5028613.369,6944769.642,,,,,,,,,,,,,,,,,55,92,87,100,
FAr100-45_2,5062707.295,7044422.676,,,,,,,,,,,,,,,,,6,62,50,75,
FL100-40_3,5326060.598,6940574.024,,,,,,,,10,5,24,,,,,,,15,39,44,50,
FL80-35_1,5322959.259,6919271.091,,,,,,,,1,-5,15,,,,,,,7,32,37,45,
FL80-30_1,5328220.607,6956260.051,,,,,,,,12,-2,17,,,,,,,13,34,39,46,
m-A80-15_1,5133933.556,6891774.126,,,,,,,,,,,,,,,,,14,,,,
m-FA100-30_4,5282164.243,6891971.046,,,,,,,,,,,,,,,,,14,,,,
m-FA80-40_1,5013072.835,6816441.666,,,,,,,,,,,,,,,,,-14,,,,
m-FA80-40_6,5234599.277,6709429.339,,,,,,,,,,,,,,,,,-2,,,,
m-FA80-40_2,5144131.535,6891239.058,,,,,,,,,,,,,,,,,5,,,,
m-FA80-40_4,5154174.302,6734820.199,,,,,,,,,,,,,,,,,57,,,,
m-FL100-30_4,5251304.068,6691195.398,,,,,,,,,,,,,,,,,-5,,,,
m-FL100-35_5,5298195.339,6703561.643,,,,,,,,,,,,,,,,,-13,,,,
m-FL80-35_1,5284565.127,6733324.046,,,,,,,,,,,,,,,,,-5,,,,
A80-15_32,5131396.47,6985877.802,,,,,,,,,,,,,,,,,13,41,30,54,
A80-15_33,5131396.47,6985877.802,,,,,,,,,,,,,,,,,13,41,30,54,
FA100-50_19,5090567.119,6903522.351,,,,,,,,,,,,,,,,,10,44,34,55,
A80-15_2,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
F100-50_6,5215856.81,6931654.717,,,,,,,,-2,3,31,,,,,,,4,54,59,66,
A80-15_3,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
F100-50_8,5292263.507,6973448.467,,,,,,,,13,13,37,,,,,,,22,57,63,70,
A80-15_4,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
F100-40_6,5256336.915,7082169.687,,,,,,,,7,8,31,,,,,,,15,50,56,63,
A80-15_5,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
F100-55_2,5052485.91,6915968.245,,,,,,,,,,,,,,,,,2,55,42,66,
A80-15_6,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
FA100-40_2,5239725.933,6866807.467,,,,,,,,2,1,20,,,,,,,8,36,40,47,
A80-15_7,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
FA100-40_4,5288502.573,6921633.617,,,,,,,,18,6,24,,,,,,,21,39,44,51,
A80-15_8,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
FA100-30_19,5151303.799,7115634.682,,,,,,,,,,,,,,,,,68,76,72,83,
A80-15_9,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
FA100-30_23,5182219.531,7106958.918,,,,,,,,1,-6,15,,,,,,,6,34,39,46,
A80-15_10,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
FA100-50_20,5090567.119,6903522.351,,,,,,,,,,,,,,,,,10,44,34,55,
A80-15_11,5223885.277,7007919.989,,,,,,,,10,-10,9,,,,,,,6,26,33,42,
FAr100-40_4,5253096.911,7092799.693,,,,,,,,5,9,34,,,,,,,13,53,60,68,
FAr100-40_12,5101588.209,7106652.185,,,,,,,,,,,,,,,,,78,97,93,102,
FA100-30_20,5151303.799,7115634.682,,,,,,,,,,,,,,,,,68,76,72,83,
A80-15_13,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
F100-40_7,5256336.915,7082169.687,,,,,,,,7,8,31,,,,,,,15,50,56,63,
A80-15_14,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
A80-15_15,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
A80-15_16,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
FA100-30_24,5182219.531,7106958.918,,,,,,,,1,-6,15,,,,,,,6,34,39,46,
A80-15_17,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
A80-15_18,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
A80-15_19,5252141.996,7131029.776,,,,,,,,8,-11,3,,,,,,,3,18,23,32,
FAr100-45_3,5062707.295,7044422.676,,,,,,,,,,,,,,,,,6,62,50,75,
F100-40_4,5137404.279,6768129.436,,,,,,,,,,,,,,,,,60,94,86,104,
FA100-50_7,5035557.03,6809938.511,,,,,,,,,,,,,,,,,4,49,38,59,
FAr100-45_4,5062707.295,7044422.676,,,,,,,,,,,,,,,,,6,62,50,75,
F100-40_8,5256336.915,7082169.687,,,,,,,,7,8,31,,,,,,,15,50,56,63,
FAr100-40_5,5253096.911,7092799.693,,,,,,,,5,9,34,,,,,,,13,53,60,68,
F100-55_3,5052485.91,6915968.245,,,,,,,,,,,,,,,,,2,55,42,66,
FA100-50_8,5035557.03,6809938.511,,,,,,,,,,,,,,,,,4,49,38,59,
F100-55_4,5052485.91,6915968.245,,,,,,,,,,,,,,,,,2,55,42,66,
FA100-50_21,5090567.119,6903522.351,,,,,,,,,,,,,,,,,10,44,34,55,
F100-55_5,5052485.91,6915968.245,,,,,,,,,,,,,,,,,2,55,42,66,
FAr100-40_13,5101588.209,7106652.185,,,,,,,,,,,,,,,,,78,97,93,102,
FAr100-40_6,5253096.911,7092799.693,,,,,,,,5,9,34,,,,,,,13,53,60,68,
FA100-50_9,5035557.03,6809938.511,,,,,,,,,,,,,,,,,4,49,38,59,
FA100-50_22,5090567.119,6903522.351,,,,,,,,,,,,,,,,,10,44,34,55,
FA100-50_10,5035557.03,6809938.511,,,,,,,,,,,,,,,,,4,49,38,59,
FA100-30_21,5151303.799,7115634.682,,,,,,,,,,,,,,,,,68,76,72,83,
FAr100-40_7,5253096.911,7092799.693,,,,,,,,5,9,34,,,,,,,13,53,60,68,
FA100-30_30,5128403.501,7080109.535,,,,,,,,,,,,,,,,,11,45,37,55,
FAr100-40_14,5101588.209,7106652.185,,,,,,,,,,,,,,,,,78,97,93,102,
m-A80-15_2,5133933.556,6891774.126,,,,,,,,,,,,,,,,,14,,,,
m-FA80-40_3,5144131.535,6891239.058,,,,,,,,,,,,,,,,,5,,,,
FAr100-45_5,5062707.295,7044422.676,,,,,,,,,,,,,,,,,6,62,50,75,
A80-30_10,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
F100-65_1,4922866.991,6927944.223,,,,,,,,,,,,,,,,,-20,24,12,33,
F100-65_2,4944688.003,7019830.73,,,,,,,,,,,,,,,,,22,72,63,83,
F100-55_30,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
FA70-50_1,4969321.491,6975448.546,,,,,,,,,,,,,,,,,25,48,40,59,
FL100-45_4,4986538.59,6928160.439,,,,,,,,,,,,,,,,,49,75,69,84,
m-A100-15_13,4949561.602,7069759.208,,,,,,,,,,,,,,,,,35,,,,
m-A80-30_6,4903952.327,7078118.984,,,,,,,,,,,,,,,,,36,,,,
m-FA80-40_7,5002118.123,6963603.146,,,,,,,,,,,,,,,,,55,,,,
m-FA80-40_5,4910945.895,7047772.504,,,,,,,,,,,,,,,,,27,,,,
m-FL100-55_1,4947581.181,6897215.433,,,,,,,,,,,,,,,,,-30,,,,
m-FL100-55_9,4968097.486,7027716.558,,,,,,,,,,,,,,,,,16,,,,
A80-30_11,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
A80-30_12,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
F100-55_31,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
A80-30_13,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
FA70-50_2,4969321.491,6975448.546,,,,,,,,,,,,,,,,,25,48,40,59,
A80-30_14,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
A80-30_15,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
FL100-45_5,4986538.59,6928160.439,,,,,,,,,,,,,,,,,49,75,69,84,
F100-65_3,4944688.003,7019830.73,,,,,,,,,,,,,,,,,22,72,63,83,
F100-55_32,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
F100-55_33,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
FL100-45_6,4986538.59,6928160.439,,,,,,,,,,,,,,,,,49,75,69,84,
F100-55_34,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
FL100-45_7,4986538.59,6928160.439,,,,,,,,,,,,,,,,,49,75,69,84,
F100-55_35,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
FA70-50_3,4969321.491,6975448.546,,,,,,,,,,,,,,,,,25,48,40,59,
F100-55_36,5018259.131,7025819.73,,,,,,,,,,,,,,,,,13,60,49,72,
FL100-45_8,4986538.59,6928160.439,,,,,,,,,,,,,,,,,49,75,69,84,
A80-30_16,4979075.42,6982929.864,,,,,,,,,,,,,,,,,31,44,38,55,
06ABEL,5833555.147,6957370.28,,,,,,,,,,,,,,,,,29,,,,
06AEROnorte,5718229.65,6726858.831,,,,,,,,,,,,,,,,,-1,,,,
06AEROoeste,5669774.325,6761981.809,,,,,,,,,,,,,,,,,-3,,,,
06AEROsur,5701762.864,6708784.403,,,,,,,,,,,,,,,,,0,,,,
06AGUA,5855759.211,6936014.458,,,,,,,,,,,,,,,,,-19,,,,
06ALCO,5559527.054,6707174.281,,,,,,,,,,,,,,,,,27,,,,
06ALFO,5634259.834,6920647.442,,,,,,,,,,,,,,,,,-50,,,,
06ANDRnorte,5621664.335,6877125.765,,,,,,,,,,,,,,,,,-62,,,,
02-001-1,5274828.81,6268708.49,,,,,,,,,,,,,,,,,67,,,,
02-002-1,5283176.584,6296559.696,,,,,35,46,31,27,,,,,,,79,45,57,,71,,
02-003-1,5226322.376,6294934.515,,,,,0,18,-1,-13,,,,,,,38,0,20,,29,,
06ANDRsur,5592429.821,6817964.135,,,,,,,,,,,,,,,,,-60,,,,
06ANTO,5651549.729,6710037.567,,,,,,,,,,,,,,,,,-9,,,,
06AQUIN,5558811.7,6719966.294,,,,,,,,,,,,,,,,,28,,,,
06AUROcentro,5831161.039,6843990.433,,,,,,,,,,,,,,,,,4,,,,
06AUROnorte,5852946.835,6897441.409,,,,,,,,,,,,,,,,,5,,,,
06AUROsur,5826781.651,6800289.825,,,,,,,,,,,,,,,,,-16,,,,
06BAUT,5873723.969,6927901.012,,,,,,,,,,,,,,,,,21,,,,
06BONE,5557775.337,6663578.241,,,,,,,,,,,,,,,,,12,,,,
06BOQU,5884932.57,6928967.006,,,,,,,,,,,,,,,,,-25,,,,
06BRAG,5831786.356,6948698.016,,,,,,,,,,,,,,,,,46,,,,
06BUCEcentro,5590713.072,6740778.781,,,,,,,,,,,,,,,,,6,,,,
06BUCEnorte,5612510.293,6788334.189,,,,,,,,,,,,,,,,,5,,,,
06BUCEsur,5560787.052,6685055.822,,,,,,,,,,,,,,,,,15,,,,
06BUFA,5623936.98,6897732.118,,,,,,,,,,,,,,,,,20,,,,
06CAIMnorte,5583066.006,6688937.525,,,,,,,,,,,,,,,,,-28,,,,
06CAIMsur,5635264.493,6632940.734,,,,,,,,,,,,,,,,,-59,,,,
06CAMBeste,5788459.021,6886063.608,,,,,,,,,,,,,,,,,-3,,,,
06CAMBoeste,5770756.385,6897126.886,,,,,,,,,,,,,,,,,4,,,,
06CAME,5588080.148,6665902.662,,,,,,,,,,,,,,,,,33,,,,
06CAMI,5597214.176,6782734.113,,,,,,,,,,,,,,,,,-1,,,,
06CANE,5714935.867,6758815.189,,,,,,,,,,,,,,,,,8,,,,
06CARO,5576496.297,6766813.124,,,,,,,,,,,,,,,,,-43,,,,
06CHAVeste,5683309.119,6859371.82,,,,,,,,,,,,,,,,,-2,,,,
06CHAVoeste,5678754.683,6959198.93,,,,,,,,,,,,,,,,,-8,,,,
06CODE,5827334.001,6951975.054,,,,,,,,,,,,,,,,,-5,,,,
06COEM,5568769.528,6651793.925,,,,,,,,,,,,,,,,,24,,,,
06COLO,5581351.41,6666759.089,,,,,,,,,,,,,,,,,26,,,,
06COME,5596521.325,6718689.657,,,,,,,,,,,,,,,,,-19,,,,
06COST,5649845.916,6943027.126,,,,,,,,,,,,,,,,,-64,,,,
06CUAR,5629545.507,6918361.214,,,,,,,,,,,,,,,,,12,,,,
06DESMcentro,5597907.814,6815809.495,,,,,,,,,,,,,,,,,-13,,,,
06DESMnorte,5626758.929,6920105.851,,,,,,,,,,,,,,,,,-19,,,,
06DESMsur,5550396.799,6688456.656,,,,,,,,,,,,,,,,,-3,,,,
06DIAZ,5888680.23,6879762.108,,,,,,,,,,,,,,,,,37,,,,
06ELCA,5557132.439,6698839.295,,,,,,,,,,,,,,,,,7,,,,
06ELDA,5608413.445,6714780.745,,,,,,,,,,,,,,,,,21,,,,
06ESTA,5581293.51,6715475.405,,,,,,,,,,,,,,,,,18,,,,
06FAGE,5590781.954,6690349.72,,,,,,,,,,,,,,,,,37,,,,
06GUAZ,5616973.018,6858197.619,,,,,,,,,,,,,,,,,42,,,,
06IBIRnorte,5787948.73,6948730.697,,,,,,,,,,,,,,,,,33,,,,
06IBIRoeste,5606775.887,6852604.575,,,,,,,,,,,,,,,,,22,,,,
06INDAcentro,5730673.065,6962782.659,,,,,,,,,,,,,,,,,25,,,,
06INDAeste,5772048.893,6947256.413,,,,,,,,,,,,,,,,,37,,,,
06INDAoeste,5688271.465,6977689.383,,,,,,,,,,,,,,,,,15,,,,
06IPUC,5648504.067,6969841.544,,,,,,,,,,,,,,,,,-49,,,,
06ITAC,5850038.944,6925541.65,,,,,,,,,,,,,,,,,-21,,,,
06ITAE,5886534.416,6951642.193,,,,,,,,,,,,,,,,,15,,,,
06ITUZ,5839310.736,6946453.079,,,,,,,,,,,,,,,,,32,,,,
06IZOR,5566246.548,6753316.862,,,,,,,,,,,,,,,,,1,,,,
06JUAN,5639762.233,6920158.091,,,,,,,,,,,,,,,,,11,,,,
06LACOnorte,5625364.336,6796307.505,,,,,,,,,,,,,,,,,27,,,,
06LACOsur,5572448.215,6666163.066,,,,,,,,,,,,,,,,,36,,,,
06LAFLnorte,5605090.405,6729225.868,,,,,,,,,,,,,,,,,62,,,,
06LAFLsur,5556995.726,6661865.82,,,,,,,,,,,,,,,,,72,,,,
06LIBE,5548758.21,6653445.832,,,,,,,,,,,,,,,,,27,,,,
06LOMA,5609338.256,6854584.334,,,,,,,,,,,,,,,,,-32,,,,
06LOME,5623639.602,6910136.03,,,,,,,,,,,,,,,,,-30,,,,
06LOREeste,5744042.986,6906592.774,,,,,,,,,,,,,,,,,-4,,,,
06LOREoeste,5722739.139,6924322.658,,,,,,,,,,,,,,,,,-24,,,,
06MACI,5557354.315,6735269.824,,,,,,,,,,,,,,,,,-10,,,,
06MAND,5643920.059,6963786.966,,,,,,,,,,,,,,,,,-36,,,,
06MARI,5602554.759,6724421.521,,,,,,,,,,,,,,,,,17,,,,
06MART,5822233.46,6887319.214,,,,,,,,,,,,,,,,,-15,,,,
06MASC,5707638.656,6699277.591,,,,,,,,,,,,,,,,,8,,,,
02-004-1,5108326.455,6432836.632,,,,,,22,16,,,,,,,,,18,42,,53,,64
02-005-1,5079511.743,6382650.996,,,,,,32,33,,,,,,,,,14,48,,43,,53
02-006-1,5179387.301,6404097.98,,,,,,,,,,,,,,,,,47,,,,
02-007-1,5101070.488,6569015.437,,,,,,53,48,,,,,,,,,49,69,,82,,92
02-008-1,5201978.437,6337806.297,,,,,,,,,,,,,,,,,28,,,,
02-009-1,5096474.037,6353638.43,,,,,,,,,,,,,,,,,35,,,,
02-010-1,5284997.803,6322095.277,,,,,34,43,29,26,,,,,,,89,50,53,,81,,
02-011-1,5214735.766,6394976.814,,,,,,1,-2,,,,,,,,,-9,19,,19,,30
02-012-1,5124438.92,6575742.527,,,,,,52,51,,,,,,,,,40,75,,75,,86
02-013-1,5106327.588,6573969.158,,,,,,51,45,,,,,,,,,45,68,,81,,92
02-015-1,5175697.352,6154611.467,,,,,-14,3,-15,-26,,,,,,,30,-11,7,,20,,
02-016-1,5231876.02,6265208.537,,,,,4,24,6,-8,,,,,,,34,-1,19,,25,,
02-017-1,5230179.299,6436473.148,,,,,,,,,,,,,,,,,58,,,,
02-017-2,5222418.431,6482129.855,,,,,,,,,,,,,,,,,29,,,,
02-018-1,5279545.969,6287360.422,,,,,31,43,28,24,,,,,,,77,41,52,,69,,
02-021-1,5308063.199,6398259.145,,,,,19,31,14,8,,,,,,,55,26,40,,48,,
02-021-2,5289085.504,6497662.488,,,,,,23,17,,,,,,,,,17,38,,45,,54
02-022-1,5266344.991,6311256.165,,,,,,,,,,,,,,,,,64,,,,
02-024-1,5168768.002,6445462.616,,,,,,,,,,,,,,,,,57,,,,
02-025-1,5124580.73,6554411.01,,,,,,53,47,,,,,,,,,47,73,,84,,95
02-026-1,5182448.342,6551526.703,,,,,,,,,,,,,,,,,70,,,,
02-027-1,5142913.391,6554373.94,,,,,,40,35,,,,,,,,,33,62,,72,,84
02-028-1,5231901.558,6492208.328,,,,,,,,,,,,,,,,,34,,,,
02-029-1,5230817.957,6279832.596,,,,,-13,13,-8,-25,,,,,,,26,-22,4,,12,,
02-030-1,5251446.811,6406778.555,,,,,,,,,,,,,,,,,17,,,,
02-031-1,5290160.163,6285652.261,,,,,27,34,21,21,,,,,,,84,46,44,,75,,
02-032-1,5273921.498,6392739.535,,,,,33,47,30,20,,,,,,,64,34,51,,57,,
02-033-1,5097058.41,6596401.88,,,,,,42,40,,,,,,,,,31,62,,63,,73
02-034-1,5093556.304,6609127.363,,,,,,,,,,,,,,,,,56,,,,
02-035-1,5258004.246,6473364.979,,,,,,20,15,,,,,,,,,11,39,,40,,50
02-036-1,5269957.994,6435674.6,,,,,27,43,27,14,,,,,,,57,29,44,,51,,
02-036-2,5249423.243,6500177.752,,,,,,26,21,,,,,,,,,19,40,,46,,55
02-037-1,5074305.275,6566003.978,,,,,,,,,,,,,,,,,61,,,,
02-038-1,5099540.786,6441854.589,,,,,,18,16,,,,,,,,,7,42,,41,,54
02-039-1,5163030.673,6426087.255,,,,,,29,26,,,,,,,,,23,45,,49,,58
02-040-1,5144130.94,6609667.818,,,,,,47,43,,,,,,,,,40,67,,72,,83
02-041-1,5117388.009,6150628.826,,,,,-19,3,-16,-28,,,,,,,19,-21,-1,,7,,
02-042-1,5089019.366,6189286.377,,,,,,,,,,,,,,,,,14,,,,
02-043-1,5082769.009,6407870.713,,,,,,26,20,,,,,,,,,21,48,,58,,70
02-044-1,5109368.302,6407427.99,,,,,,21,17,,,,,,,,,9,46,,45,,59
02-046-1,5101276.872,6577285.035,,,,,,,,,,,,,,,,,73,,,,
02-047-1,5237053.896,6464372.661,,,,,,,,,,,,,,,,,46,,,,
02-048-1,5146476.798,6585839.313,,,,,,53,47,,,,,,,,,49,67,,84,,93
02-049-1,5199124.258,6211649.555,,,,,,,,,,,,,,,,,24,,,,
02-050-1,5241066.339,6438582.205,,,,,23,37,25,11,,,,,,,44,20,34,,39,,
02-051-1,5175867.218,6559472.805,,,,,,48,46,,,,,,,,,35,68,,67,,79
02-052-1,5176011.677,6354954.607,,,,,,,,,,,,,,,,,20,,,,
02-053-1,5147154.898,6358483.474,,,,,,-2,-1,,,,,,,,,-15,14,,11,,22
02-055-1,5206768.303,6378579.853,,,,,,,,,,,,,,,,,37,,,,
02-056-1,5117300.926,6429217.499,,,,,,28,21,,,,,,,,,27,44,,59,,68
02-057-1,5111071.376,6431136.396,,,,,,,,,,,,,,,,,33,,,,
02-058-1,5286061.76,6289375.898,,,,,,,,,,,,,,,,,24,,,,
02-059-1,5308946,6339092.535,,,,,19,34,15,8,,,,,,,59,26,43,,51,,
02-062-1,5159142.754,6161352.533,,,,,,,,,,,,,,,,,4,,,,
02-063-1,5181918.698,6455904.592,,,,,,,,,,,,,,,,,36,,,,
02-063-2,5160466.59,6401352.695,,,,,,,,,,,,,,,,,44,,,,
02-064-1,5100118.241,6569072.912,,,,,,,,,,,,,,,,,70,,,,
02-065-1,5240972.917,6361116.261,,,,,,,,,,,,,,,,,67,,,,
02-066-1,5071393.035,6349914.866,,,,,,,,,,,,,,,,,38,,,,
02-067-1,5267613.384,6315943.498,,,,,44,57,40,34,,,,,,,86,51,65,,78,,
02-068-1,5169111.015,6560245.949,,,,,,,,,,,,,,,,,66,,,,
02-069-1,5171939.674,6278334.866,,,,,,9,10,,,,,,,,,-4,21,,18,,29
02-070-1,5131067.142,6565587.912,,,,,,37,36,,,,,,,,,23,61,,62,,76
02-071-1,5292436.48,6435123.424,,,,,,,,,,,,,,,,,45,,,,
02-072-1,5248418.418,6514892.051,,,,,,,,,,,,,,,,,47,,,,
02-073-1,5225531.885,6373384.614,,,,,20,42,22,3,,,,,,,52,17,38,,44,,
02-074-1,5288945.864,6322989.162,,,,,37,43,30,30,,,,,,,94,56,51,,86,,
02-075-1,5176057.632,6548366.179,,,,,,31,31,,,,,,,,,18,49,,47,,57
02-077-1,5201072.569,6550179.567,,,,,,,,,,,,,,,,,76,,,,
02-078-1,5233502.748,6352905.366,,,,,,,,,,,,,,,,,51,,,,
02-079-1,5140824.825,6151838.769,,,,,,,,,,,,,,,,,14,,,,
02-080-1,5242781.09,6512508.373,,,,,,29,23,,,,,,,,,24,49,,61,,75
02-081-1,5234083.707,6416426.254,,,,,25,43,24,10,,,,,,,58,26,43,,51,,
02-083-1,5245371.505,6310534.725,,,,,-4,15,-6,-17,,,,,,,43,0,20,,33,,
02-084-1,5195704.789,6218030.78,,,,,4,27,8,-10,,,,,,,42,0,22,,31,,
02-085-1,5249993.501,6481420.529,,,,,,,,,,,,,,,,,39,,,,
02-087-1,5159280.831,6540516.551,,,,,,36,31,,,,,,,,,29,58,,63,,74
02-088-1,5068321.485,6125600.239,,,,,-41,-29,-42,-48,,,,,,,19,-33,-25,,5,,
02-089-1,5115145.616,6402719.49,,,,,,11,10,,,,,,,,,-3,36,,34,,49
02-090-1,5225928.55,6373344.999,,,,,9,31,12,-9,,,,,,,39,3,25,,31,,
02-091-1,5257390.051,6493104.639,,,,,,,,,,,,,,,,,38,,,,
02-092-1,5176743.426,6302242.14,,,,,,,,,,,,,,,,,35,,,,
02-093-1,5135041.926,6575858.994,,,,,,37,37,,,,,,,,,22,52,,49,,59
02-094-1,5226002.353,6259105.515,,,,,,,,,,,,,,,,,27,,,,
02-094-2,5165347.778,6273687.29,,,,,,,,,,,,,,,,,27,,,,
02-095-1,5207807.966,6300430.23,,,,,,,,,,,,,,,,,30,,,,
02-096-1,5095669.708,6610362.569,,,,,,37,38,,,,,,,,,23,55,,52,,63
02-097-1,5300149.612,6509852.119,,,,,,,,,,,,,,,,,46,,,,
02-098-1,5129208.538,6580373.504,,,,,,38,36,,,,,,,,,28,60,,61,,72
02-099-1,5157762.552,6442056.2,,,,,,26,21,,,,,,,,,19,47,,51,,61
02-100-1,5298634.883,6377638.507,,,,,21,39,19,7,,,,,,,52,20,39,,44,,
02-101-1,5156407.845,6501126.254,,,,,,23,17,,,,,,,,,22,42,,58,,69
02-101-2,5212159.383,6495889.7,,,,,,11,5,,,,,,,,,11,31,,49,,61
02-102-1,5147639.316,6382048.385,,,,,,2,1,,,,,,,,,-12,23,,20,,33
02-103-1,5268057.712,6355845.23,,,,,13,30,11,-1,,,,,,,47,13,33,,39,,
02-104-1,5140574.067,6533017.206,,,,,,38,34,,,,,,,,,30,62,,65,,77
02-105-1,5139883.1,6251772.569,,,,,,-6,-8,,,,,,,,,-17,16,,15,,29
02-106-1,5215895.859,6403880.268,,,,,,,,,,,,,,,,,28,,,,
02-107-1,5282305.905,6409815.125,,,,,8,21,4,-2,,,,,,,50,19,32,,43,,
02-108-1,5169976.29,6444683.966,,,,,,,,,,,,,,,,,47,,,,
02-109-1,5161760.819,6429568.888,,,,,,14,14,,,,,,,,,0,31,,28,,39
02-110-1,5236749.529,6364976.278,,,,,17,39,19,0,,,,,,,49,13,35,,40,,
02-111-1,5198504.704,6445470.796,,,,,,8,5,,,,,,,,,-3,30,,31,,44
02-113-1,5158577.886,6140444.671,,,,,,,,,,,,,,,,,9,,,,
02-114-1,5196851.901,6549659.295,,,,,,52,50,,,,,,,,,40,76,,75,,87
02-115-1,5095842.933,6403697.264,,,,,,19,19,,,,,,,,,-1,39,,34,,47
02-117-1,5209735.36,6517121.326,,,,,,,,,,,,,,,,,29,,,,
02-118-1,5295464.447,6347369.753,,,,,,,,,,,,,,,,,47,,,,
02-119-1,5056927.919,6346825.74,,,,,,,,,,,,,,,,,40,,,,
02-120-1,5189539.351,6215079.95,,,,,11,31,13,-3,,,,,,,46,10,29,,38,,
02-121-1,5203854.372,6485462.378,,,,,,5,2,,,,,,,,,-1,29,,34,,47
02-122-1,5177693.833,6543176.109,,,,,,,,,,,,,,,,,53,,,,
02-123-1,5288460.17,6413656.843,,,,,,,,,,,,,,,,,32,,,,
02-124-1,5288110.237,6517975.492,,,,,,27,20,,,,,,,,,23,41,,51,,61
02-125-1,5122960.554,6694296.899,,,,,,41,42,,,,,,,,,24,63,,61,,75
02-126-1,5101465.331,6572354.669,,,,,,54,48,,,,,,,,,50,71,,85,,96
02-128-1,5154723.447,6653945.871,,,,,,44,43,,,,,,,,,31,63,,62,,74
02-129-1,5227685.093,6428713.619,,,,,,,,,,,,,,,,,24,,,,
02-130-1,5115266.283,6584143.247,,,,,,,,,,,,,,,,,73,,,,
02-131-1,5098976.652,6434757.052,,,,,,19,14,,,,,,,,,13,39,,45,,56
02-132-1,5134526.782,6429114.182,,,,,,,,,,,,,,,,,37,,,,
02-133-1,5086409.29,6446590.341,,,,,,23,20,,,,,,,,,16,43,,45,,54
02-134-1,5134987.722,6585797.996,,,,,,34,35,,,,,,,,,18,52,,49,,61
02-135-1,5117035.414,6602611.199,,,,,,49,45,,,,,,,,,42,71,,79,,91
02-136-1,5156524.377,6500567.252,,,,,,17,13,,,,,,,,,9,42,,48,,61
02-137-1,5238483.6,6437753.472,,,,,,,,,,,,,,,,,52,,,,
02-138-1,5074786.034,6125729.274,,,,,-45,-30,-44,-51,,,,,,,2,-45,-32,,-13,,
01alBRA_1,5398764.398,6127596.045,,,,,-17,-14,-20,-25,,,,-26,,,34,-5,,,24,,
01alBRA_2,5451390.945,6115287.259,,,,,-18,-14,-20,-26,,,,-26,,,34,-8,,,24,,
01alBRA_3,5498324.946,6106288.472,,,,,-13,-9,-15,-23,,,,-22,,,40,-3,,,30,,
01alBRA_4,5348209.601,6135236.003,,,,,-16,-13,-19,-24,,,,-26,,,36,-5,,,26,,
01alCPS_1,5498649.634,6231842.837,,,,,6,11,4,-4,,,,-4,,,57,14,,,47,,
01alCPS_2,5524424.272,6212791.17,,,,,1,5,-2,-7,,,,-10,,,54,11,,,43,,
01alESN_1,5469967.428,6094941.133,,,,,-40,-35,-41,-48,,,,-42,,,11,-32,,,-1,,
01alESN_2,5432376.554,6095204.882,,,,,-38,-32,-38,-46,,,,-40,,,15,-30,,,3,,
01alESN_3,5399614.343,6106731.912,,,,,-39,-36,-41,-46,,,,-44,,,10,-29,,,0,,
01alGOU_1,5510945.055,6188202.597,,,,,-7,-2,-9,-16,,,,-15,,,48,2,,,36,,
